timestamp,Carrier,AvgTicketPrice,Cancelled,DestWeather,DistanceKilometers,FlightTimeHour,Origin,Dest,timestamp
"Nov 11, 2020 @ 23:47:36.000","Kibana Airlines","$338.94",false,Cloudy,"14,852.211","20.628071476557036","El Dorado International Airport","Gimpo International Airport","Nov 11, 2020 @ 23:47:36.000"
"Nov 11, 2020 @ 23:47:07.000",JetBeats,"$255.4",false,Clear,"16,681.282","13.901067956096444","Sydney Kingsford Smith International Airport","Turin Airport","Nov 11, 2020 @ 23:47:07.000"
"Nov 11, 2020 @ 23:44:28.000","Logstash Airways","$262.35",false,Clear,"9,018.506","8.841672879948666","Shanghai Hongqiao International Airport","Zurich Airport","Nov 11, 2020 @ 23:44:28.000"
"Nov 11, 2020 @ 23:38:16.000","Logstash Airways","$371.9",true,Clear,"11,422.566","11.89850609040216","Itami Airport","Norfolk International Airport","Nov 11, 2020 @ 23:38:16.000"
"Nov 11, 2020 @ 23:37:49.000","Kibana Airlines","$344.02",false,Sunny,"9,688.859","13.456748118234055","Tucson International Airport","Venice Marco Polo Airport","Nov 11, 2020 @ 23:37:49.000"
"Nov 11, 2020 @ 23:32:12.000","Kibana Airlines","$271.62",false,Rain,"868.987","0.6896725272994672","Lester B. Pearson International Airport","Raleigh Durham International Airport","Nov 11, 2020 @ 23:32:12.000"
"Nov 11, 2020 @ 23:30:59.000","ES-Air","$410.18",false,"Damaging Wind","9,320.416","18.94502180701461","El Dorado International Airport","Munich Airport","Nov 11, 2020 @ 23:30:59.000"
"Nov 11, 2020 @ 23:27:41.000","ES-Air","$410.25",false,Cloudy,"14,410.644","13.93701877069427","Melbourne International Airport","Sheremetyevo International Airport","Nov 11, 2020 @ 23:27:41.000"
"Nov 11, 2020 @ 23:18:10.000","Logstash Airways","$947.81",true,"Heavy Fog","9,273.439","14.050665892507089","New Chitose Airport","Pisa International Airport","Nov 11, 2020 @ 23:18:10.000"
"Nov 11, 2020 @ 23:15:49.000","ES-Air","$268.84",false,Clear,"1,981.136","1.6509466820570142","Washington Dulles International Airport","Winnipeg / James Armstrong Richardson International Airport","Nov 11, 2020 @ 23:15:49.000"
"Nov 11, 2020 @ 23:10:54.000","ES-Air","$957.4",false,Sunny,"7,927.48","8.808310950635198","Verona Villafranca Airport","Xi'an Xianyang International Airport","Nov 11, 2020 @ 23:10:54.000"
"Nov 11, 2020 @ 23:09:52.000","Logstash Airways","$258.8",false,Rain,"18,060.291","15.050242885168807","Ministro Pistarini International Airport","New Chitose Airport","Nov 11, 2020 @ 23:09:52.000"
"Nov 11, 2020 @ 22:57:40.000","Logstash Airways","$592.76",false,Clear,"1,369.385","3.0868133617869025","Manchester Airport","Venice Marco Polo Airport","Nov 11, 2020 @ 22:57:40.000"
"Nov 11, 2020 @ 22:56:56.000","ES-Air","$134.74",false,Clear,"2,532.245","2.344670858923228","Reno Tahoe International Airport","St Louis Lambert International Airport","Nov 11, 2020 @ 22:56:56.000"
"Nov 11, 2020 @ 22:53:37.000",JetBeats,"$612.51",false,Rain,"7,240.283","13.555948486788003","Ukrainka Air Base","Vienna International Airport","Nov 11, 2020 @ 22:53:37.000"
"Nov 11, 2020 @ 22:51:20.000",JetBeats,"$591.17",false,Sunny,"4,670.875","9.574884386527735","El Dorado International Airport","Ministro Pistarini International Airport","Nov 11, 2020 @ 22:51:20.000"
"Nov 11, 2020 @ 22:43:35.000","Logstash Airways","$978.14",false,Cloudy,"7,385.306","5.861353956371411","Chicago Rockford International Airport","Milano Linate Airport","Nov 11, 2020 @ 22:43:35.000"
"Nov 11, 2020 @ 22:39:37.000","ES-Air","$659.59",false,Clear,"834.813","1.1594631004824103","Frankfurt am Main Airport","Manchester Airport","Nov 11, 2020 @ 22:39:37.000"
"Nov 11, 2020 @ 22:39:28.000","Logstash Airways","$617.69",false,Clear,"8,043.852","12.69801080700889","Kansai International Airport","Melbourne International Airport","Nov 11, 2020 @ 22:39:28.000"
"Nov 11, 2020 @ 22:36:54.000",JetBeats,"$532.45",false,Rain,"5,748.084","5.322299882373242","Jorge Chavez International Airport","Philadelphia International Airport","Nov 11, 2020 @ 22:36:54.000"
"Nov 11, 2020 @ 22:36:15.000",JetBeats,"$258.65",false,Rain,"9,280.812","9.098835023597326","Cologne Bonn Airport","Kansai International Airport","Nov 11, 2020 @ 22:36:15.000"
"Nov 11, 2020 @ 22:34:07.000","Logstash Airways","$799.87",false,Sunny,"9,221.414","11.822326076505577","Cologne Bonn Airport","King Shaka International Airport","Nov 11, 2020 @ 22:34:07.000"
"Nov 11, 2020 @ 22:29:04.000",JetBeats,"$850.76",false,Cloudy,"8,155.713","7.154134339926881","Turin Airport","Xi'an Xianyang International Airport","Nov 11, 2020 @ 22:29:04.000"
"Nov 11, 2020 @ 22:26:57.000","Kibana Airlines","$826.77",false,Clear,"1,423.397","1.8248676987467851","Adolfo Suarez Madrid— Barajas Airport","Frankfurt am Main Airport","Nov 11, 2020 @ 22:26:57.000"
"Nov 11, 2020 @ 22:25:42.000",JetBeats,"$562.58",false,Hail,"5,836.797","8.483072726997879","Manchester Airport","Richmond International Airport","Nov 11, 2020 @ 22:25:42.000"
"Nov 11, 2020 @ 22:24:51.000","ES-Air","$613.15",false,Clear,"950.244","0.8335473896274781","Berlin-Tegel Airport","London Heathrow Airport","Nov 11, 2020 @ 22:24:51.000"
"Nov 11, 2020 @ 22:24:17.000",JetBeats,"$468.3",false,Cloudy,"14,827.065","13.728764082116674","Brisbane International Airport","Cleveland Hopkins International Airport","Nov 11, 2020 @ 22:24:17.000"
"Nov 11, 2020 @ 22:23:50.000","Logstash Airways","$620.23",true,"Thunder & Lightning","5,519.853","6.133170107995665","Al Maktoum International Airport","London Heathrow Airport","Nov 11, 2020 @ 22:23:50.000"
"Nov 11, 2020 @ 22:22:23.000","Kibana Airlines","$991.06",false,Cloudy,"9,207.333","13.95050448866899","Reno Tahoe International Airport","Sheremetyevo International Airport","Nov 11, 2020 @ 22:22:23.000"
"Nov 11, 2020 @ 22:16:13.000","ES-Air","$325.62",false,Sunny,"9,554.795","8.381399181472544","OR Tambo International Airport","Stockholm-Arlanda Airport","Nov 11, 2020 @ 22:16:13.000"
"Nov 11, 2020 @ 22:14:45.000",JetBeats,"$556.34",true,Sunny,"2,491.048","3.7743144513240714","London Luton Airport","Sheremetyevo International Airport","Nov 11, 2020 @ 22:14:45.000"
"Nov 11, 2020 @ 22:13:17.000","Kibana Airlines","$975.38",true,"Damaging Wind","7,739.231","7.5874811213478095","New Chitose Airport","Oslo Gardermoen Airport","Nov 11, 2020 @ 22:13:17.000"
"Nov 11, 2020 @ 22:06:25.000","Logstash Airways","$723.94",false,Rain,"9,102.198","9.481456229622863","Guangzhou Baiyun International Airport","Verona Villafranca Airport","Nov 11, 2020 @ 22:06:25.000"
"Nov 11, 2020 @ 22:02:17.000",JetBeats,"$776.65",false,Clear,"7,893.265","6.9239163221414035","Scott AFB/Midamerica Airport","Venice Marco Polo Airport","Nov 11, 2020 @ 22:02:17.000"
"Nov 11, 2020 @ 22:02:17.000","Kibana Airlines","$971.83",false,Cloudy,"1,212.284","1.6837278063694205","Manchester Airport","Milano Linate Airport","Nov 11, 2020 @ 22:02:17.000"
"Nov 11, 2020 @ 22:00:21.000","ES-Air","$895.03",false,Sunny,"8,207.824","8.549816584171305","Edmonton International Airport","Itami Airport","Nov 11, 2020 @ 22:00:21.000"
"Nov 11, 2020 @ 22:00:05.000","Logstash Airways","$629.92",false,Rain,"1,067.672","3.5467371644948984","Cologne Bonn Airport","Oslo Gardermoen Airport","Nov 11, 2020 @ 22:00:05.000"
"Nov 11, 2020 @ 21:51:05.000","ES-Air","$402.05",true,"Damaging Wind","9,242.722","7.335493525238971","Guangzhou Baiyun International Airport","Malpensa International Airport","Nov 11, 2020 @ 21:51:05.000"
"Nov 11, 2020 @ 21:48:54.000",JetBeats,"$635.66",false,"Damaging Wind","13,526.574","16.522144796351984","King Shaka International Airport","Syracuse Hancock International Airport","Nov 11, 2020 @ 21:48:54.000"
"Nov 11, 2020 @ 21:35:22.000","ES-Air","$985.92",false,Clear,"9,688.45","8.073708543717421","Sydney Kingsford Smith International Airport","Ukrainka Air Base","Nov 11, 2020 @ 21:35:22.000"
"Nov 11, 2020 @ 21:35:22.000","Logstash Airways","$564.45",false,"Damaging Wind","3,740.132","8.713085197759971","Al Maktoum International Airport","Sheremetyevo International Airport","Nov 11, 2020 @ 21:35:22.000"
"Nov 11, 2020 @ 21:30:16.000","ES-Air","$307.95",false,Rain,"7,971.893","13.30405525511591","Bari Karol Wojty__a Airport","King Shaka International Airport","Nov 11, 2020 @ 21:30:16.000"
"Nov 11, 2020 @ 21:20:42.000",JetBeats,"$234.63",false,Sunny,0,0,"Xi'an Xianyang International Airport","Xi'an Xianyang International Airport","Nov 11, 2020 @ 21:20:42.000"
"Nov 11, 2020 @ 21:18:41.000",JetBeats,"$538.64",false,Hail,"9,573.347","7.977789316005032","London Luton Airport","Tokyo Haneda International Airport","Nov 11, 2020 @ 21:18:41.000"
"Nov 11, 2020 @ 21:18:01.000","Logstash Airways","$943.3",false,Sunny,"8,189.42","9.09935602995502","Miami International Airport","Treviso-Sant'Angelo Airport","Nov 11, 2020 @ 21:18:01.000"
"Nov 11, 2020 @ 21:11:41.000","ES-Air","$762.71",false,Rain,"9,629.313","17.374046337258573","Billings Logan International Airport","Jeju International Airport","Nov 11, 2020 @ 21:11:41.000"
"Nov 11, 2020 @ 21:11:36.000","Kibana Airlines","$391.14",false,"Heavy Fog","9,547.316","8.374838596187987","Kansai International Airport","Verona Villafranca Airport","Nov 11, 2020 @ 21:11:36.000"
"Nov 11, 2020 @ 21:11:10.000","Kibana Airlines","$330.89",true,Cloudy,"7,344.9","10.201249549303776","Chhatrapati Shivaji International Airport","Manchester Airport","Nov 11, 2020 @ 21:11:10.000"
"Nov 11, 2020 @ 21:09:37.000","Kibana Airlines","$610.15",false,Cloudy,"6,002.073","6.668970428843006","Frankfurt am Main Airport","Ottawa Macdonald-Cartier International Airport","Nov 11, 2020 @ 21:09:37.000"
"Nov 11, 2020 @ 20:56:24.000","ES-Air","$387.25",false,Hail,"2,159.022","3.271245017193764","Naples International Airport","Oslo Gardermoen Airport","Nov 11, 2020 @ 20:56:24.000"
"Nov 11, 2020 @ 20:47:54.000","Kibana Airlines","$806.17",true,Cloudy,"364.204","0.28905110981948373","Venice Marco Polo Airport","Zurich Airport","Nov 11, 2020 @ 20:47:54.000"
"Nov 11, 2020 @ 20:42:38.000",JetBeats,"$480.34",false,Clear,"7,620.359","6.350299396241633","Edmonton International Airport","Munich Airport","Nov 11, 2020 @ 20:42:38.000"
"Nov 11, 2020 @ 20:38:07.000",JetBeats,"$272.09",false,"Heavy Fog","16,854.476","25.53708523345572","Mariscal Sucre International Airport","Rajiv Gandhi International Airport","Nov 11, 2020 @ 20:38:07.000"
"Nov 11, 2020 @ 20:36:19.000","Kibana Airlines","$651.5",false,Cloudy,"9,940.951","15.062046922771804","Ciampino___G. B. Pastine International Airport","Phoenix Sky Harbor International Airport","Nov 11, 2020 @ 20:36:19.000"
"Nov 11, 2020 @ 20:34:19.000",JetBeats,"$181.38",true,"Thunder & Lightning","369.972","0.3853874914385548","Turin Airport","Venice Marco Polo Airport","Nov 11, 2020 @ 20:34:19.000"
"Nov 11, 2020 @ 20:31:43.000","Kibana Airlines","$292.19",false,"Damaging Wind","9,718.741","11.56992931323802","Pisa International Airport","Tucson International Airport","Nov 11, 2020 @ 20:31:43.000"
"Nov 11, 2020 @ 20:30:42.000","Logstash Airways","$385.94",false,Sunny,"9,852.223","10.762732127867233","Tokyo Haneda International Airport","Turin Airport","Nov 11, 2020 @ 20:30:42.000"
"Nov 11, 2020 @ 20:28:53.000","ES-Air","$452.2",true,Cloudy,"8,712.381","7.6424395385674195","Gimpo International Airport","Treviso-Sant'Angelo Airport","Nov 11, 2020 @ 20:28:53.000"
"Nov 11, 2020 @ 20:26:47.000","ES-Air","$356.79",false,Clear,"9,513.184","8.344898047994388","Naples International Airport","Portland International Airport","Nov 11, 2020 @ 20:26:47.000"
"Nov 11, 2020 @ 20:13:33.000","Logstash Airways","$636.74",false,Sunny,"7,001.454","7.293181535291598","Charles de Gaulle International Airport","Chhatrapati Shivaji International Airport","Nov 11, 2020 @ 20:13:33.000"
"Nov 11, 2020 @ 20:08:55.000","ES-Air","$504.4",true,Clear,"9,397.639","8.701517631882012","Gimpo International Airport","Winnipeg / James Armstrong Richardson International Airport","Nov 11, 2020 @ 20:08:55.000"
"Nov 11, 2020 @ 20:05:08.000","Kibana Airlines","$389.05",true,Clear,"9,527.752","10.586391230575673","Copenhagen Kastrup Airport","Licenciado Benito Juarez International Airport","Nov 11, 2020 @ 20:05:08.000"
"Nov 11, 2020 @ 19:54:14.000","Logstash Airways","$790.35",false,Clear,"1,175.582","1.0312127028612736","Bari Karol Wojty__a Airport","Frankfurt am Main Airport","Nov 11, 2020 @ 19:54:14.000"
"Nov 11, 2020 @ 19:52:23.000",JetBeats,"$887.83",false,Rain,"7,318.207","9.308101179694402","Genoa Cristoforo Colombo Airport","Kempegowda International Airport","Nov 11, 2020 @ 19:52:23.000"
"Nov 11, 2020 @ 19:50:49.000",JetBeats,"$516.51",false,Hail,"12,236.097","18.539540525951438","Reno Tahoe International Airport","Sydney Kingsford Smith International Airport","Nov 11, 2020 @ 19:50:49.000"
"Nov 11, 2020 @ 19:45:51.000","ES-Air","$941.3",false,Clear,"9,992.402","11.1026688126508","Bologna Guglielmo Marconi Airport","Mariscal Sucre International Airport","Nov 11, 2020 @ 19:45:51.000"
"Nov 11, 2020 @ 19:34:46.000","Logstash Airways","$601.2",false,Clear,"1,142.367","1.0020766665612288","Frankfurt am Main Airport","Oslo Gardermoen Airport","Nov 11, 2020 @ 19:34:46.000"
"Nov 11, 2020 @ 19:33:41.000","Kibana Airlines","$107.97",false,Sunny,0,3,"Zurich Airport","Zurich Airport","Nov 11, 2020 @ 19:33:41.000"
"Nov 11, 2020 @ 19:32:21.000",JetBeats,"$591.83",true,"Damaging Wind","14,563.203","12.774739760637603","Adelaide International Airport","Mariscal Sucre International Airport","Nov 11, 2020 @ 19:32:21.000"
"Nov 11, 2020 @ 19:28:41.000",JetBeats,"$656.99",false,Sunny,"364.204","0.40467155374727715","Venice Marco Polo Airport","Zurich Airport","Nov 11, 2020 @ 19:28:41.000"
"Nov 11, 2020 @ 19:26:52.000","ES-Air","$376.98",false,Sunny,"11,085.378","10.047919369863672","Detroit Metropolitan Wayne County Airport","Jeju International Airport","Nov 11, 2020 @ 19:26:52.000"
"Nov 11, 2020 @ 19:26:21.000","Kibana Airlines","$297.53",false,"Damaging Wind","1,574.518","1.4578873737636902","Ataturk International Airport","Munich Airport","Nov 11, 2020 @ 19:26:21.000"
"Nov 11, 2020 @ 19:22:49.000","ES-Air","$737.7",false,Sunny,"16,426.771","15.209973203100406","Sydney Kingsford Smith International Airport","Verona Villafranca Airport","Nov 11, 2020 @ 19:22:49.000"
"Nov 11, 2020 @ 19:18:39.000",JetBeats,"$557.22",false,Hail,"7,313.325","10.376057710937472","London Gatwick Airport","Wichita Mid Continent Airport","Nov 11, 2020 @ 19:18:39.000"
"Nov 11, 2020 @ 19:00:12.000","Logstash Airways","$887.31",false,Clear,"10,280.263","12.238408267510415","Chicago Rockford International Airport","Chubu Centrair International Airport","Nov 11, 2020 @ 19:00:12.000"
"Nov 11, 2020 @ 18:58:43.000",JetBeats,"$596.92",false,Clear,"6,391.635","9.684294734206869","Norfolk International Airport","Oslo Gardermoen Airport","Nov 11, 2020 @ 18:58:43.000"
"Nov 11, 2020 @ 18:46:01.000","Logstash Airways","$660.54",false,Rain,"4,619.336","5.3118085934802854","Mariscal Sucre International Airport","Wichita Mid Continent Airport","Nov 11, 2020 @ 18:46:01.000"
"Nov 11, 2020 @ 18:43:42.000","Logstash Airways","$610.3",false,Cloudy,"9,915.642","16.76738047929361","Leonardo da Vinci___Fiumicino Airport","Tokyo Haneda International Airport","Nov 11, 2020 @ 18:43:42.000"
"Nov 11, 2020 @ 18:43:40.000","Logstash Airways","$637.93",false,"Heavy Fog","12,079.674","15.921859740794133","San Antonio International Airport","Shanghai Hongqiao International Airport","Nov 11, 2020 @ 18:43:40.000"
"Nov 11, 2020 @ 18:43:40.000",JetBeats,"$983.92",false,Rain,"9,864.464","10.078939714932286","Genoa Cristoforo Colombo Airport","Tokyo Haneda International Airport","Nov 11, 2020 @ 18:43:40.000"
"Nov 11, 2020 @ 18:43:40.000","Logstash Airways","$319.2",false,"Heavy Fog","1,740.272","1.5265544890868177","Shanghai Pudong International Airport","Tokyo Haneda International Airport","Nov 11, 2020 @ 18:43:40.000"
"Nov 11, 2020 @ 18:37:34.000","ES-Air","$620.86",false,Cloudy,"7,921.594","12.00241557148601","Stockholm-Arlanda Airport","Tampa International Airport","Nov 11, 2020 @ 18:37:34.000"
"Nov 11, 2020 @ 18:33:22.000","ES-Air","$901.92",false,Clear,"919.6","0.7663330048193124","London Heathrow Airport","Turin Airport","Nov 11, 2020 @ 18:33:22.000"
"Nov 11, 2020 @ 18:33:04.000",JetBeats,"$460.32",false,Sunny,"15,753.629","13.818972759137875","Norfolk International Airport","Sydney Kingsford Smith International Airport","Nov 11, 2020 @ 18:33:04.000"
"Nov 11, 2020 @ 18:27:20.000","ES-Air","$536.66",false,Clear,"6,984.543","5.820452723630235","Ciampino___G. B. Pastine International Airport","Kempegowda International Airport","Nov 11, 2020 @ 18:27:20.000"
"Nov 11, 2020 @ 18:24:35.000","Kibana Airlines","$597.08",false,Sunny,"7,219.041","12.594096371397855","Warsaw Chopin Airport","Washington Dulles International Airport","Nov 11, 2020 @ 18:24:35.000"
"Nov 11, 2020 @ 18:15:11.000","Kibana Airlines","$987.88",false,Rain,"9,525.297","13.229578603111616","Itami Airport","Verona Villafranca Airport","Nov 11, 2020 @ 18:15:11.000"
"Nov 11, 2020 @ 18:10:04.000","Logstash Airways","$559.97",false,Hail,"9,541.679","14.854587128924646","Falcone Borsellino Airport","Seattle Tacoma International Airport","Nov 11, 2020 @ 18:10:04.000"
"Nov 11, 2020 @ 18:05:20.000","Kibana Airlines","$736.83",false,Sunny,"2,155.214","2.394682363237294","Bari Karol Wojty__a Airport","Oslo Gardermoen Airport","Nov 11, 2020 @ 18:05:20.000"
"Nov 11, 2020 @ 18:03:13.000","ES-Air","$931.57",false,Sunny,"1,742.407","5.574293880446179","Bologna Guglielmo Marconi Airport","Oslo Gardermoen Airport","Nov 11, 2020 @ 18:03:13.000"
"Nov 11, 2020 @ 18:03:13.000","Logstash Airways","$955.42",true,"Thunder & Lightning","8,351.817","12.654268899274168","Verona Villafranca Airport","Wichita Mid Continent Airport","Nov 11, 2020 @ 18:03:13.000"
"Nov 11, 2020 @ 17:54:11.000","Logstash Airways","$748.64",false,Rain,"11,179.352","16.938412154081185","Malpensa International Airport","Ministro Pistarini International Airport","Nov 11, 2020 @ 17:54:11.000"
"Nov 11, 2020 @ 17:47:06.000",JetBeats,"$529.84",false,Cloudy,"6,933.394","7.70377158396504","Warsaw Chopin Airport","Xi'an Xianyang International Airport","Nov 11, 2020 @ 17:47:06.000"
"Nov 11, 2020 @ 17:46:48.000","Logstash Airways","$306.59",true,"Heavy Fog","8,551.422","7.917983710694758","Ataturk International Airport","New Chitose Airport","Nov 11, 2020 @ 17:46:48.000"
"Nov 11, 2020 @ 17:40:31.000","ES-Air","$573.78",false,Clear,"5,070.409","9.194822882795485","Chhatrapati Shivaji International Airport","Shanghai Pudong International Airport","Nov 11, 2020 @ 17:40:31.000"
"Nov 11, 2020 @ 17:37:44.000","Kibana Airlines","$780.46",false,Sunny,"6,747.477","13.0286217475976","London Luton Airport","Luis Munoz Marin International Airport","Nov 11, 2020 @ 17:37:44.000"
"Nov 11, 2020 @ 17:35:41.000","Logstash Airways","$251.39",true,"Heavy Fog","11,459.112","15.91543401246056","Cologne Bonn Airport","Ministro Pistarini International Airport","Nov 11, 2020 @ 17:35:41.000"
"Nov 11, 2020 @ 17:33:32.000","ES-Air","$942.84",false,Hail,"8,942.78","8.767431820595702","Gimpo International Airport","Naples International Airport","Nov 11, 2020 @ 17:33:32.000"
"Nov 11, 2020 @ 17:28:30.000","Kibana Airlines","$939.97",false,Cloudy,"11,362.613","9.017946502696663","Comodoro Arturo Merino Benitez International Airport","Sydney Kingsford Smith International Airport","Nov 11, 2020 @ 17:28:30.000"
"Nov 11, 2020 @ 17:26:42.000","Logstash Airways","$331.88",false,Cloudy,"3,021.415","3.596923112697036","Al Maktoum International Airport","Ataturk International Airport","Nov 11, 2020 @ 17:26:42.000"
"Nov 11, 2020 @ 17:25:04.000","Kibana Airlines","$664.6",false,Clear,"7,373.791","8.193100819422721","Kempegowda International Airport","Zurich Airport","Nov 11, 2020 @ 17:25:04.000"
"Nov 11, 2020 @ 17:24:24.000","Logstash Airways","$383.37",false,Sunny,"8,058.582","8.953979725281505","Pisa International Airport","Xi'an Xianyang International Airport","Nov 11, 2020 @ 17:24:24.000"
"Nov 11, 2020 @ 17:23:18.000",JetBeats,"$214.95",true,"Heavy Fog",0,"4.5","Warsaw Chopin Airport","Warsaw Chopin Airport","Nov 11, 2020 @ 17:23:18.000"
"Nov 11, 2020 @ 17:19:01.000",JetBeats,"$620.71",false,Cloudy,"2,099.545","1.7496207267181072","Sheremetyevo International Airport","Venice Marco Polo Airport","Nov 11, 2020 @ 17:19:01.000"
"Nov 11, 2020 @ 17:05:52.000","Kibana Airlines","$273.14",false,Cloudy,"8,393.754","13.49349364073456","Leonardo da Vinci - Fiumicino Airport","Memphis International Airport","Nov 11, 2020 @ 17:05:52.000"
"Nov 11, 2020 @ 16:59:06.000","ES-Air","$976.04",false,Clear,"13,125.386","15.625460036655308","Cape Town International Airport","Lester B. Pearson International Airport","Nov 11, 2020 @ 16:59:06.000"
"Nov 11, 2020 @ 16:55:15.000","Kibana Airlines","$718.18",false,Rain,"8,551.422","13.133747458382686","Ataturk International Airport","New Chitose Airport","Nov 11, 2020 @ 16:55:15.000"
"Nov 11, 2020 @ 16:55:15.000",JetBeats,"$669.28",false,Rain,"7,921.594","6.601328564317305","Stockholm-Arlanda Airport","Tampa International Airport","Nov 11, 2020 @ 16:55:15.000"
"Nov 11, 2020 @ 16:52:40.000","ES-Air","$430.49",false,Sunny,"4,583.818","5.456926428077935","Abu Dhabi International Airport","Munich Airport","Nov 11, 2020 @ 16:52:40.000"
"Nov 11, 2020 @ 16:52:09.000","Kibana Airlines","$812.39",false,Rain,"8,280.441","8.118079871659269","Falcone Borsellino Airport","General Wayne A. Downing Peoria International Airport","Nov 11, 2020 @ 16:52:09.000"
"Nov 11, 2020 @ 16:49:36.000",JetBeats,"$740.91",false,Sunny,"8,992.028","10.243356768829695","Chicago Midway International Airport","Ministro Pistarini International Airport","Nov 11, 2020 @ 16:49:36.000"
"Nov 11, 2020 @ 16:43:29.000","Logstash Airways","$796.44",false,Clear,"12,289.146","17.068258313400857","Raleigh Durham International Airport","Shanghai Hongqiao International Airport","Nov 11, 2020 @ 16:43:29.000"
"Nov 11, 2020 @ 16:40:44.000",JetBeats,"$619.65",false,Sunny,"15,344.445","12.178130934287063","Adelaide International Airport","Leonardo da Vinci - Fiumicino Airport","Nov 11, 2020 @ 16:40:44.000"
"Nov 11, 2020 @ 16:32:27.000","Logstash Airways","$436.44",false,Cloudy,"8,058.808","7.461858857613119","Malpensa International Airport","Xi'an Xianyang International Airport","Nov 11, 2020 @ 16:32:27.000"
"Nov 11, 2020 @ 16:24:37.000","Kibana Airlines","$696.19",false,"Damaging Wind","10,348.755","15.67993121340026","Scott AFB/Midamerica Airport","Tokyo Haneda International Airport","Nov 11, 2020 @ 16:24:37.000"
"Nov 11, 2020 @ 16:20:44.000","Logstash Airways","$694.31",false,Rain,"6,505.469","7.744606281317963","Mariscal Sucre International Airport","Spokane International Airport","Nov 11, 2020 @ 16:20:44.000"
"Nov 11, 2020 @ 16:20:38.000","ES-Air","$779.76",false,Cloudy,"8,905.995","9.895549578704742","Gimpo International Airport","London Gatwick Airport","Nov 11, 2020 @ 16:20:38.000"
"Nov 11, 2020 @ 16:18:32.000","Kibana Airlines","$522.49",false,Hail,"9,961.383","8.738055310312843","Mariscal Sucre International Airport","Verona Villafranca Airport","Nov 11, 2020 @ 16:18:32.000"
"Nov 11, 2020 @ 16:16:43.000","Logstash Airways","$976.56",false,Rain,"5,026.132","4.927579952699237","Chhatrapati Shivaji International Airport","Shanghai Hongqiao International Airport","Nov 11, 2020 @ 16:16:43.000"
"Nov 11, 2020 @ 16:12:32.000","Logstash Airways","$350.28",false,Sunny,"10,444.464","12.433886053680311","Jeju International Airport","Minneapolis-St Paul International/Wold-Chamberlain Airport","Nov 11, 2020 @ 16:12:32.000"
"Nov 11, 2020 @ 16:12:25.000","ES-Air","$439.53",false,Clear,"17,946.362","23.00815648235061","Chengdu Shuangliu International Airport","Jorge Chavez International Airport","Nov 11, 2020 @ 16:12:25.000"
"Nov 11, 2020 @ 16:12:25.000",JetBeats,"$718.38",true,Hail,"8,521.144","12.144219467047195","Incheon International Airport","Munich Airport","Nov 11, 2020 @ 16:12:25.000"
"Nov 11, 2020 @ 16:12:25.000",JetBeats,"$920.23",false,Cloudy,"2,385.609","1.8933405611702014","Genoa Cristoforo Colombo Airport","Sheremetyevo International Airport","Nov 11, 2020 @ 16:12:25.000"
"Nov 11, 2020 @ 15:56:33.000","ES-Air","$329.4",false,Hail,"8,432.626","11.71198070799215","Venice Marco Polo Airport","Wichita Mid Continent Airport","Nov 11, 2020 @ 15:56:33.000"
"Nov 11, 2020 @ 15:38:04.000",JetBeats,"$448.83",false,Clear,"2,618.502","8.409447005268637","London Gatwick Airport","Olenya Air Base","Nov 11, 2020 @ 15:38:04.000"
"Nov 11, 2020 @ 15:36:00.000","Kibana Airlines","$457.23",false,Rain,"16,505.068","16.18143914399627","Brisbane International Airport","London Luton Airport","Nov 11, 2020 @ 15:36:00.000"
"Nov 11, 2020 @ 15:32:31.000",JetBeats,"$901.51",false,Cloudy,"6,344.604","5.0353998117662","Rajiv Gandhi International Airport","Tokyo Haneda International Airport","Nov 11, 2020 @ 15:32:31.000"
"Nov 11, 2020 @ 15:27:37.000","ES-Air","$456.74",false,"Damaging Wind","8,338.77","10.69073120942016","London Heathrow Airport","Reno Tahoe International Airport","Nov 11, 2020 @ 15:27:37.000"
"Nov 11, 2020 @ 15:27:36.000",JetBeats,"$577.42",false,Cloudy,"11,577.868","18.042223958801415","Wichita Mid Continent Airport","Xi'an Xianyang International Airport","Nov 11, 2020 @ 15:27:36.000"
"Nov 11, 2020 @ 15:22:06.000","Kibana Airlines","$172.87",false,"Thunder & Lightning",0,0,"Tokyo Haneda International Airport","Tokyo Haneda International Airport","Nov 11, 2020 @ 15:22:06.000"
"Nov 11, 2020 @ 15:16:54.000",JetBeats,"$944.41",true,"Heavy Fog","7,409.16","6.860333570372358","Adolfo Suarez Madrid— Barajas Airport","Kansas City International Airport","Nov 11, 2020 @ 15:16:54.000"
"Nov 11, 2020 @ 15:13:44.000",JetBeats,"$277.68",false,Sunny,"1,781.224","1.979138185941903","Syracuse Hancock International Airport","Winnipeg / James Armstrong Richardson International Airport","Nov 11, 2020 @ 15:13:44.000"
"Nov 11, 2020 @ 15:08:19.000","Logstash Airways","$808.72",false,Sunny,"5,276.059","6.764178428306902","Dublin Airport","Lester B. Pearson International Airport","Nov 11, 2020 @ 15:08:19.000"
"Nov 11, 2020 @ 15:08:19.000","ES-Air","$813.15",false,"Damaging Wind","15,994.087","23.214009033679634","Mariscal Sucre International Airport","Shanghai Hongqiao International Airport","Nov 11, 2020 @ 15:08:19.000"
